"","number","idx","exp","MSE"
"COG8",13502,102,0.1835,721755.128394135
"EMCN",7116,60,3.854,721755.900905278
"TMEM117",15347,77,-0.417625,721756.347367145
"EFNA4",16381,57,0.97775,721761.455602991
"C7orf33",132,32,0.2675,721761.664428623
"MAPK3",12666,79,-0.0270000000000002,721763.146463797
"CRTAM",15191,98,2.77491666666667,721766.46748905
"B4GALNT4",7724,21,-1.186375,721766.680297456
"ACSS2",8184,122,-0.212666666666666,721767.170755918
"HRB",14460,42,-0.487454545454546,721767.879832781
"ARMET",8524,75,0.0727499999999997,721767.887068699
"CHRM5",10907,68,0.113,721767.964888397
"LHFPL2",4439,78,0.557375,721768.297331824
"ODZ2",3327,85,-0.592312499999998,721769.123234832
"UBE2Z",7403,61,0.188958333333334,721769.123234832
"MYF6",15867,122,1.00025,721769.330981601
"PAEP",6776,121,-0.684875,721770.740821918
"GML",117,88,0.48575,721772.440235574
"C3orf63",6069,100,0.141833333333334,721772.918540621
"CPSF1",8281,109,0.102500000000002,721773.435000692
"PLA2G1B",15802,72,0.42675,721773.554907647
"NDUFV1",11522,118,-0.113874999999999,721775.704765316
"FUT4",215,82,-0.218375,721776.086181648
"YIPF5",15031,113,0.930541666666668,721783.36850742
"TRIM48",875,110,0.444249999999999,721788.50955091
"RPS15",3815,20,-0.577083333333334,721789.008490976
"OR6B1",13115,65,0.43075,721790.740898713
"GNGT2",2066,39,0.7995,721791.182902559
"TGFB2",14106,69,-0.291562500000001,721793.000136651
"KARS",3795,20,-1.97075,721795.408686671
"HLA-DRB5",10913,51,4.2005,721795.866217114
"DCTN2",15070,69,-0.132,721796.47851993
"CHRNA6",11438,44,0.376750000000001,721799.056751032
"CRHBP",4540,91,-0.0851249999999986,721802.338606599
"LOC442245",3103,75,-0.564749999999999,721803.834811242
"LOC646938",1267,109,-0.0545,721805.804147001
"SS18",3855,44,0.0198333333333331,721810.722334139
"CAT",3094,22,-0.260083333333334,721811.026036436
"FLJ11292",16750,118,0.3645,721811.270699264
"TNFRSF17",13382,123,-0.0339166666666674,721811.673174605
"HIST1H1D",948,45,-0.839833333333333,721812.560607533
"TTTY5",4218,121,0.29825,721814.236482144
"RIN2",11004,49,1.4545625,721816.285575945
"VARS",7328,124,-0.50725,721821.582257012
"SLC12A4",8800,125,0.236875,721821.582257012
"DEFT1P",16393,66,0.0388333333333334,721822.447690035
"MAPK7",4763,59,-0.451583333333334,721824.220414326
"KIAA1641",15094,53,-1.18315,721824.94345181
"SNAPC5",5100,34,-0.50725,721830.718311126
"FLJ38723",1601,40,-0.0120000000000001,721831.181804084
"CABLES1",8603,118,0.9120625,721832.20850194
"C1orf55",15357,120,0.6175,721833.480343344
"GALT",5192,68,-0.5384,721833.856621521
"C10orf10",14515,70,0.940857142857143,721840.444703368
"C9orf131",12683,39,-0.11925,721845.307120703
"GINS2",7631,23,-2.253375,721845.531065239
"SMYD2",16719,122,0.7185,721849.121926847
"RPA3",7371,88,-0.95475,721849.176085369
"AMACR",3731,98,0.46775,721853.656660609
"MT2A",14008,123,0.0690000000000022,721854.102629253
"CDC42EP2",5852,120,1.06175,721856.169138458
"SLC29A3",13410,92,1.09095,721859.164475275
"PTPRN",11617,78,-0.36675,721859.804883162
"EXOSC6",8621,24,-0.871416666666668,721861.459404708
"HEMK1",1993,112,0.00199999999999974,721864.447504173
"SPAG9",15517,114,-0.35659375,721865.269406393
"SCN2A",8356,40,-0.138083333333333,721865.280547299
"SFRP2",4642,99,3.19058333333333,721865.971834345
"ZNF594",829,83,-0.0284166666666656,721867.484479339
"CHN1",17193,124,1.072875,721869.040337645
"SRI",16349,25,0.140249999999999,721870.159619608
"PVALB",708,73,-3.28708333333329,721871.427647682
"CERK",10908,102,-0.2236875,721872.287782579
"PCBD2",15612,82,0.0244999999999998,721875.902345055
"ZNF140",12481,63,0.7505,721876.098970515
"MYO1E",11384,98,-0.2701,721876.561198281
"GAB1",8664,122,1.913375,721880.158451846
"OR9Q1",10538,109,0.794,721882.121520699
"CA1",8655,119,-0.772249999999999,721884.33850334
"CDKN2AIPNL",9730,118,-0.406999999999999,721884.532693309
"WRN",1873,46,-1.72275,721885.026855556
"JUND",9042,49,0.775875,721886.049116651
"CST7",103,97,0.874,721887.978378472
"ACOT4",15020,29,1.64575,721889.384042085
"ZDHHC3",642,98,0.38345,721891.562785388
"DEFB1",3379,54,0.0722500000000014,721897.195064144
"LIPT1",4802,29,-0.478375,721898.30493078
"COX4I1",10728,119,0.0940000000000008,721898.654842817
"ZNF596",16358,89,0.47625,721900.382071077
"MUS81",13504,95,-0.432708333333333,721902.909997146
"TMEM11",8945,31,-0.392875,721903.753666737
"SLC6A8",729,58,-1.5990625,721903.755558359
"XCL1",11386,94,0.713166666666667,721904.629523238
"MFSD4",16963,24,-0.045833333333334,721907.185998203
"HP",8996,121,-0.526999999999999,721907.865873451
"ZNF441",12155,25,-0.209625,721907.956753085
"PRSS22",289,81,1.62641666666667,721908.175160338
"NAALADL1",4528,119,0.49825,721908.841968626
"MAP2K2",1388,36,-0.505083333333333,721909.895160509
"GPATCH8",321,49,-0.235875,721910.099380708
"GPR137",6314,76,0.213666666666666,721910.775002643
"FAM128A",900,89,0.499,721911.321743639
"GGTLA1",1454,60,2.4122,721911.706727196
"FLJ25801",15115,23,-4.473,721913.947873541
"NFASC",12535,60,0.24975,721915.321591271
"SYT13",8856,94,3.26450000000001,721919.17762133
"ADCY1",13563,119,0.563,721922.57645524
"LY6E",12803,69,0.510000000000001,721924.842306108
"CMPK",12491,20,-0.541000000000001,721924.93018591
"DC2",10341,20,-0.684625,721928.135900848
"LOC126075",10114,45,1.04325,721930.069930829
"KCMF1",15920,43,-0.0623749999999999,721937.664829195
"PIGO",14969,67,0.626166666666667,721941.926268605
"C1orf165",15461,121,0.432666666666666,721943.226944997
"TSGA14",5566,66,-0.303458333333333,721944.367393109
"FRAP1",10253,47,-0.475,721944.419876409
"SYTL2",2955,107,0.684583333333333,721946.188330724
"TEAD1",13074,22,-1.42066666666667,721948.596678785
"APCDD1L",9941,93,-1.109,721949.180764186
"NCAPD2",10544,49,-1.622,721950.191988333
"ARG2",9576,80,-2.203875,721951.751678601
"TFAM",15763,84,-0.336333333333333,721952.383186484
"MTG1",4664,87,-0.833916666666667,721953.075224374
"FOXN2",4745,70,0.0314166666666664,721953.442544215
"ZNF83",98,24,-0.602916666666667,721955.14870125
"TMSB4Y",16755,57,-0.67125,721958.246865204
"DUOX2",16410,21,0.291125,721959.558084801
"LSS",10331,68,-1.05170833333334,721961.58880607
"ARPC4",3003,124,0.851750000000001,721963.57911546
"RFX5",16256,101,0.128916666666668,721964.766882158
"OR10J1",16583,46,0.1375,721965.754740917
"FGF2",10505,47,-2.66575,721971.182578511
"TMEM103",12137,66,-0.7655,721972.917496887
"STRN3",13457,110,0.711178571428572,721973.126647979
"PIGQ",7259,100,0.939250000000002,721973.399160214
"CCL23",9294,85,0.663150000000001,721973.988116405
"SLC7A11",11301,121,-1.24323901098901,721974.314656786
"GPR3",11986,98,0.175333333333334,721978.585520338
"TERT",15916,113,-1.23675,721982.342820028
"PAM",4929,111,0.5865,721993.913446519
"TAF9B",10895,20,-0.77525,721996.043933464
"NEFH",120,81,-2.366,721999.345796095
"ARRDC2",10900,84,0.17225,721999.896823643
"NOL4",11428,71,0.415649999999999,722000.053011769
"C19orf12",10517,20,-0.327416666666667,722002.404990215
"BRF1",16494,60,0.21745,722002.773088863
"CABIN1",5119,119,0.249600000000001,722003.612693186
"ACOT6",2776,49,0.136625,722003.985159817
"SSTR4",15138,119,0.396749999999999,722006.57762315
"FOXC2",7175,103,0.307000000000001,722007.726428822
"FAM134B",4403,71,2.1613125,722010.261694
"UGT2B17",10904,69,-1.8014375,722010.383716343
"TMEM16B",14854,112,0.615583333333333,722012.019824882
"C5orf13",13157,122,0.305650000000002,722014.907716708
"SLFNL1",6246,114,0.480875,722017.362789811
"RPAP2",13926,109,-0.15175,722018.84061635
"PICK1",3741,121,0.9195,722019.819673201
"PBK",12387,96,-1.945875,722020.280679224
"FAM130A1",1825,62,0.725125,722022.062235654
"SLC30A5",14906,49,-0.188333333333333,722023.400793731
"C14orf179",1665,70,1.0700625,722024.343964363
"TMEM97",2989,85,-0.203562499999999,722024.345617627
"CTNNBL1",5488,61,-0.412083333333333,722025.281098004
"EXOSC8",14555,124,-0.931375,722025.29001957
"FABP6",3040,20,-2.338125,722026.989726027
"RNF207",3837,114,-0.139,722026.9962737
"IL6ST",14831,57,0.5841,722027.741035674
"SERINC1",8576,35,0.687125,722028.567426526
"GABRR1",6222,93,0.0145000000000007,722029.108686943
"VPS36",14286,56,-0.0813749999999999,722030.3246222
"NEDD1",16670,110,0.00416666666666678,722030.760915005
"DNAJB9",8424,86,0.542875,722030.764793662
"A2ML1",6652,23,0.220250000000001,722030.911455231
"GTF3C5",6872,109,-0.165875,722031.087059159
"KLHL18",13771,119,0.198208333333335,722031.419226379
"CPA1",6024,84,0.0464166666666666,722033.309148349
"EFHB",10472,52,-0.0134999999999999,722034.405953635
"TFEC",274,114,3.4558,722036.560729313
"SMAD9",11051,34,-1.9675,722036.78204501
"SEMA3A",16361,21,-4.39705,722039.403146771
"FAM86A",10388,82,1.37425,722039.654667706
"PHLDB2",11858,57,-1.0148125,722045.249570576
"NISCH",2912,94,0.4808125,722046.266489922
"DNAI1",6579,104,0.929125,722049.188051959
"DEFA7P",8269,115,0.673,722049.319144119
"PANK3",13534,35,0.361437500000001,722049.319881525
"CDH24",15426,52,0.6445,722049.965711387
"PCDH10",8414,96,-0.6715,722052.542645548
"PLCXD3",2625,22,-2.14566666666667,722052.729552485
"ALDH3B2",16711,108,2.494875,722054.213199952
"RAB22A",9506,37,0.224833333333334,722055.525612328
"A2M",4459,56,0.0693750000000001,722057.825201131
"ADMR",6141,23,0.083,722062.716871585
"KCNS2",604,59,0.239125,722066.650934458
"EMR1",252,98,-1.80175,722073.244723049
"C14orf94",3312,121,-0.0299999999999998,722074.756620069
"ARHGAP5",5149,76,0.0681249999999998,722075.10056906
"HEATR3",17222,36,-0.9835,722075.464110281
"LOC344405",5608,117,-0.696875000000001,722076.227567635
"NAP1L1",7096,42,-0.786656250000001,722076.56851824
"hCG_2004593",7856,55,-0.4821875,722077.40189947
"CHI3L2",11505,57,-0.938375000000001,722078.5693802
"PTGES",11068,107,1.60125,722079.054546566
"BCAS4",14594,71,1.10629166666666,722081.586939353
"PFKFB2",595,70,0.707,722082.185788959
"ORC3L",5116,108,0.0201250000000003,722082.497039897
"CHDH",6959,91,0.724500000000002,722083.857479651
"DCTN4",4924,75,0.638375,722085.727834998
"HARS2",5296,33,-0.1765,722087.772798907
"EXOSC9",10082,38,-1.11175,722087.869682769
"LOC388284",14302,45,-0.0937500000000002,722091.665268017
"SNCG",5125,86,0.84775,722091.975124774
"MAST2",3321,96,0.466083333333333,722093.574748858
"LMAN2",14639,111,0.522550000000001,722095.827094365
"MTCH2",11843,121,0.506875000000001,722096.142637922
"GNA14",17065,116,2.039125,722096.360659739
"C17orf28",3999,74,1.89858333333333,722097.066711403
"JPH3",8671,117,-0.679000000000001,722098.401584245
"C1orf69",16660,88,-0.470375,722099.511645446
"LOC440258",3262,67,-0.5415,722100.707698718
"MLKL",13903,117,-0.201583333333332,722102.820960065
"GPRIN2",4771,34,-0.2835,722103.795052953
"PCDHGA3",9812,42,-0.9615,722103.926548623
"SAP30",16894,43,-0.7063125,722106.45308165
"GSTT1",6505,53,-0.9952,722106.459138951
"PARD3",4280,24,-0.181625,722108.170334606
"NXPH1",2091,112,0.911999999999999,722108.38006504
"MYADML",1580,77,0.3555,722109.747621929
"HS6ST2",12264,118,-0.447791666666667,722111.803845069
"C6orf125",1517,46,-0.366875,722115.132808219
"LIN54",16308,59,-0.596125,722116.052545928
"BUB1",5949,53,-2.82066666666667,722116.633327497
"OXNAD1",17063,31,-0.597166666666667,722118.787884493
"ILF2",3371,64,-0.362625,722119.229358086
"C16orf24",1179,62,0.974500000000001,722120.455816744
"OTUD6A",10547,96,0.394,722125.844422038
"TSPYL3",6046,121,0.976749999999999,722128.07004266
"GMNN",4182,116,-0.8003125,722129.420450646
"LCE3C",2083,21,-0.0462499999999998,722130.16569863
"DDHD2",8917,124,1.079625,722130.16569863
"RNF185",13065,107,1.0949375,722130.407738593
"NEDD4",1187,96,-0.221649999999999,722130.832910959
"P76",7860,53,0.39125,722131.335078665
"SAMD3",7726,73,1.32175,722134.557703134
"ADAMTS4",5811,30,0.430166666666667,722135.737856243
"TRAF3",5646,57,-0.105375,722136.564298232
"PDE3B",16219,122,-0.93425,722138.168930403
"CYGB",3927,90,0.144750000000001,722143.082624225
"C19orf51",7033,24,-1.644625,722143.83567258
"GATAD2B",17200,25,-0.193125,722144.248735511
"TLR10",4995,67,0.591625,722144.582969495
"CARD14",11152,58,1.2371875,722144.934649697
"MEX3A",15824,87,0.322333333333336,722148.544058917
"MGC39715",665,33,-0.176625,722148.752514942
"PPM1B",8307,41,0.2006875,722150.871391978
"PCDH7",6679,26,-1.00446428571428,722153.481173165
"ANKRD39",12544,125,0.84125,722155.333709067
"CTF1",12177,27,0.181916666666667,722155.335750739
"CDKN2B",9164,116,1.02075,722156.93549441
"PTHLH",5619,102,1.529125,722157.717948014
"MRPS22",16606,101,-0.591249999999999,722158.824854101
"LOC554207",9358,115,-1.38916666666667,722159.441115103
"PLVAP",16104,48,2.676,722159.473694786
"SFRS12",14878,44,-0.867083333333334,722166.519467438
"ZNF780A",11904,25,-0.20825,722166.666591192
"MUCL1",15860,115,4.725,722168.074264635
"PRKCB1",10328,77,-3.11525,722169.850854327
"C20orf135",9249,49,-0.25175,722171.438629964
"VIP",9469,119,0.768,722172.41870649
"BRCA2",13616,108,-0.0912500000000002,722173.874903141
"HCFC2",9462,38,0.0557499999999999,722173.927495412
"AFAP1",9393,42,0.27625,722175.77480995
"OBFC2B",8036,51,-0.31575,722179.180688519
"ZNRF4",4689,30,-0.11575,722179.435699103
"DNAH7",13614,125,2.55808333333333,722180.482671885
"TUBG1",6192,68,-0.922,722182.285204756
"FAM131C",13398,31,0.403,722182.365341865
"DPP7",2548,40,-0.3083125,722183.25159925
"C22orf23",13507,60,-0.743833333333333,722185.331745779
"MSTO1",2718,49,-0.00983333333333357,722186.385383132
"RAB14",1258,21,0.28755,722186.543133725
"MSH4",11470,84,0.306,722187.836659764
"FLJ32214",10220,111,0.949125,722189.14389623
"RNASET2",12795,63,-0.180083333333333,722190.208141914
"FLJ20699",10678,113,0.298499999999999,722190.77702175
"PFN1",4197,98,-0.3141,722193.435464425
"TNKS2",302,123,0.476374999999999,722196.595548598
"HN1",9168,60,0.0689500000000004,722198.590904747
"CHST14",3660,25,-0.4019375,722199.449826786
"C12orf45",11640,20,-0.903125,722200.588127854
"EXOSC1",14668,20,-0.66775,722200.588127854
"RPL12",5605,22,-0.73925,722200.929950187
"CCDC42",9665,99,0.179833333333333,722202.295552843
"PHKA1",8001,97,0.0378749999999999,722203.115707743
"MMP8",13628,117,-0.638124999999998,722205.977951176
"C9orf114",1581,32,-0.847625,722206.009044255
"STAT1",2724,103,2.1270625,722206.581970636
"ZNF595",14341,77,0.307124999999999,722207.016237522
"ADAMTS20",1465,96,0.0540000000000005,722212.654200913
"PTGS1",8627,122,-0.381666666666667,722212.966969833
"C21orf55",15681,26,-0.21,722213.429517914
"IFIH1",7489,61,1.776375,722218.107434821
"UBR5",10121,79,-0.0356875000000004,722218.936499228
"ORC5L",6526,111,-0.0405000000000006,722221.144091027
"GLA",2420,101,0.113375000000001,722226.907604449
"TRIM68",3285,113,0.812583333333333,722227.078411708
"C20orf197",17226,59,-0.41225,722231.911800467
"AAMP",8309,84,0.35875,722232.200184677
"FNTB",11203,111,0.476400000000001,722234.099769045
"AEBP2",5683,38,-0.471833333333333,722235.357305936
"SENP7",15370,83,-0.0922499999999992,722235.930186436
"RAB13",10584,114,0.668833333333335,722237.058675479
"MARK1",3433,41,-0.8390625,722241.129842649
"FLJ11235",6145,70,0.352250000000003,722241.809011066
"SP5",8623,42,-3.714375,722241.979025541
"ZMIZ1",6354,109,1.03458333333334,722242.511007334
"YEATS4",15238,82,-0.66225,722242.938624688
"C9orf37",1217,50,-1.1605,722243.432164214
"APBB1",10012,95,0.304916666666667,722245.810302953
"UNC13D",12234,58,-0.79255,722245.849988727
"CAPS",8786,72,2.19558333333333,722248.853469908
"ZNF229",8293,118,1.094125,722250.728937941
"HEPH",13055,124,0.332187500000002,722250.798434442
"WDR57",933,120,-0.0199999999999987,722251.092955961
"PHLDB1",16757,56,0.1486875,722253.912187432
"SFXN1",2830,118,-0.557499999999999,722254.496497534
"OR5T1",17219,60,0.34225,722261.65579847
"SNTB1",3171,20,-2.192625,722263.291595999
"CDO1",14687,124,1.21016666666666,722266.697309484
"TOP3A",2242,33,-0.89375,722267.21735968
"DOCK6",15702,64,-0.6105,722267.737210059
"C6orf108",6640,54,-0.244583333333334,722269.070627358
"SH2B3",16969,100,-1.0621,722270.797647409
"NRSN2",10859,107,0.784250000000001,722271.46770608
"FGFBP1",11375,85,-2.97041666666666,722272.360180182
"FDPS",4310,110,0.0899999999999994,722275.301326695
"DLL4",2731,82,1.896125,722277.113853981
"PROS1",430,48,-1.5694,722277.710786843
"CXorf36",1901,100,3.31575,722278.372358547
"PPM1H",9008,27,-0.328625,722281.69194923
"CENPO",12156,107,-0.65275,722281.824071247
"INPP5F",15718,46,-0.775333333333333,722282.159061942
"MBTD1",9474,38,-2.147,722287.504102246
"HSPA2",337,89,1.865625,722288.115873016
"APBB2",11,32,0.66325,722288.813893145
"FAM22D",2468,91,0.727,722288.968881404
"KIF18A",14857,123,-0.637499999999998,722294.448926405
"ALDH4A1",5609,38,-0.899823529411765,722295.519376352
"NPL",8661,69,1.10133333333333,722296.007348221
"FLJ36031",13951,69,-0.5995,722296.007348221
"SLC44A2",7746,124,1.8965625,722299.363646407
"CDC25C",3485,124,-0.427499999999999,722301.961904762
"TRIAP1",5925,48,-0.288333333333333,722301.994443308
"OR52J3",16257,42,0.326,722302.471938153
"C14orf143",1399,23,-0.453583333333334,722302.639487306
"KIAA1305",4030,87,1.1925,722302.737495578
"FEN1",14804,70,-1.225625,722303.467934915
"APOF",2737,119,-0.150916666666667,722304.337707686
"CCDC25",3303,67,-0.285833333333333,722305.930720077
"SLC45A2",14440,119,-1.104,722307.464484764
"KIAA1804",17120,26,-1.375125,722310.040305585
"METTL8",3365,81,-0.235916666666667,722310.427382066
"OSGEP",244,25,-0.630583333333334,722311.603541266
"GNAI1",9384,23,-1.361875,722311.892284897
"SKI",696,30,0.376312500000001,722313.87843253
"NDUFS4",167,49,-0.441125,722318.666336186
"SH3BGRL3",7429,121,0.285125,722319.015195035
"MEMO1",2540,118,0.32765,722319.226589392
"CABYR",9585,49,1.144625,722319.897097603
"DEFB129",7600,117,0.5415,722321.994555673
"TAF4B",1108,55,-1.176125,722324.849761198
"C3orf62",11383,87,0.278083333333334,722325.897181546
"HDGFRP3",1336,43,-0.3845,722326.264443255
"MBD3L2",13031,41,-0.15525,722327.234047699
"PDGFA",7253,21,-1.539625,722332.004863666
"ZNF704",16311,117,2.12275,722332.5401774
"FILIP1",7060,44,0.970999999999999,722334.248971382
"CENTB2",6896,33,0.40475,722334.467413865
"MGC33894",882,33,0.128875,722341.20733767
"MTP18",4787,124,0.297416666666668,722342.013088063
"C6orf128",1391,90,0.111083333333334,722342.57444747
"MDM1",14483,56,0.1405,722344.301334529
"LILRA1",9471,43,0.4142,722345.527426643
"NGFRAP1",2513,118,0.617750000000002,722345.804190169
"LOC116236",15964,112,0.8305,722347.087963265
"GABRG3",15579,117,-1.368875,722350.143817449
"CSH1",14551,121,0.399800000000001,722350.602866045
"SETDB2",6208,75,-0.0302500000000001,722352.669385813
"CCDC90A",14927,70,-0.255500000000001,722352.924751361
"ZAP70",9853,37,-3.35275,722352.941660659
"C6orf130",1164,119,-0.00725000000000017,722353.563002378
"IFITM5",7852,40,0.605000000000001,722354.746549496
"SPINK5L3",5025,33,-3.214875,722359.650785954
"SLC12A8",4426,88,1.67375,722362.328455791
"LIN7C",9741,105,0.3901,722366.404951235
"SFXN4",949,20,-0.630125,722366.696048054
"USH1C",8689,81,-1.0525,722366.731738412
"BOLA1",6422,22,0.164,722368.092746957
"C20orf12",4056,21,0.51145,722372.019475538
"SLC25A45",13939,84,0.0561250000000005,722372.100336852
"PAF1",10740,76,0.669300000000001,722373.790053044
"NPBWR1",8393,44,0.61975,722374.725138267
"CTXN3",7581,93,0.17425,722376.805116808
"HNRPD",20,34,-0.925791666666667,722378.80249223
"SELP",2536,96,2.97225,722379.387805365
"TEX13A",14979,113,0.35075,722381.411466118
"TAF15",7537,25,-2.135875,722381.506224386
"KIAA1704",6676,83,-0.34045,722382.768845854
"OAS1",4675,90,1.86483333333333,722383.993987823
"FARSB",12001,27,-0.929,722385.733586585
"LRRC3",12769,99,0.0797500000000001,722386.455010613
"EXOC8",1397,77,0.862350000000001,722387.446537183
"SPEN",12289,72,-0.103638888888889,722387.457677712
"CTNND1",3104,86,1.00752777777778,722388.007372305
"CD3E",16170,76,-0.477458333333333,722388.312497905
"TSPAN11",3306,37,0.1805,722388.923365777
"C7orf28A",11255,40,-0.235416666666667,722390.144853321
"FCRLA",6406,122,-0.78275,722393.200651246
"KCNH6",14482,124,-0.0584999999999986,722395.977466406
"LZIC",16044,30,-0.97525,722396.409140293
"MTMR1",15237,20,0.0121249999999993,722397.297874538
"SDF2",1874,88,0.90285,722398.168141023
"GADD45B",9256,73,1.05225,722402.35710805
"KIAA1467",8421,22,-0.489000000000001,722402.403411602
"DUSP23",15705,43,1.451,722403.248641426
"SLC2A4RG",854,53,0.18696875,722406.639480625
"EFCAB1",6434,125,1.9395,722406.992260926
"NCF1",9114,90,2.02305,722407.289728233
"DRD1",11918,20,-0.0773124999999997,722407.49213416
"C8orf22",10224,28,-4.183375,722410.112002056
"HMG2L1",858,66,0.25775,722410.714627368
"ACPL2",458,88,0.661125,722410.972546378
"SPINT2",12936,20,1.90033333333333,722412.588073494
"ARMCX3",532,98,1.1600625,722414.204672784
"USP40",11382,28,0.0272000000000003,722415.781257256
"LELP1",8102,124,0.275766666666666,722418.840989435
"RICH2",2839,113,1.09525,722424.475062175
"C19orf36",10041,113,-0.0480000000000004,722426.712049578
"LXN",13350,20,-0.524666666666667,722427.871129593
"LOH11CR2A",1023,46,-0.0928499999999998,722428.881709351
"C17orf56",7061,100,-0.435374999999999,722429.501363907
"TRIM41",2317,48,0.0479374999999999,722432.034792734
"UBR2",15017,35,-0.2176,722437.070668712
"FAM92A3",9073,23,-1.394375,722437.472183888
"POP7",2603,101,0.405125,722439.238084904
"KIR2DS1",7435,67,0.35,722442.984640695
"GNB2L1",3988,25,-0.882875,722446.614513755
"PRKCSH",3829,44,-0.762666666666666,722446.819482496
"ALS2CR13",6015,63,0.0234166666666667,722447.169010026
"OR10A5",16116,33,0.31175,722447.640536778
"TRIP11",2754,75,0.412,722448.545043259
"BARX2",11035,27,-0.211875,722449.643038342
"MDP-1",5480,76,-0.154374999999999,722450.944363477
"NPAL3",16985,96,0.240821428571428,722451.480779983
"ENTPD2",2583,113,1.181875,722451.824625207
"PAK3",14444,57,-0.214583333333333,722459.00567645
"ALMS1L",6152,31,0.0138333333333334,722462.785886376
"DUT",10562,40,-1.002875,722462.922370121
"HPRT1",14815,35,-1.01833333333333,722463.303549191
"RPL7L1",14188,94,-0.3271875,722464.281369863
"PNPLA8",8112,89,0.436083333333333,722464.540135933
"LOC388152",5818,24,-1.425,722471.055931395
"SLC31A1",583,21,-0.88846875,722471.842671885
"TMEM53",15642,118,0.845375000000001,722472.173128003
"FBXW7",7357,123,0.646666666666666,722475.894008726
"HTR1A",9301,27,0.00824999999999984,722476.677278522
"UBE1L2",1541,98,-0.223749999999999,722481.630602145
"RFC3",3369,47,-1.414375,722483.885986063
"RPS29",13407,86,-0.0535416666666665,722484.083949241
"ZSCAN5",7982,107,-0.0271250000000004,722484.329670628
"CYP8B1",11803,46,-0.857333333333333,722485.995393091
"C7orf53",350,102,-0.318,722486.170213633
"P117",3187,121,0.73725,722487.320100028
"THRSP",8101,60,3.00591666666667,722487.636914623
"C1orf75",3044,54,-0.134,722490.666250303
"CLU",6160,95,0.842214285714286,722492.353102337
"PPP1R12B",16802,66,0.419250000000001,722493.64784453
"RHCG",3732,55,-0.253624999999999,722496.745920519
"KIAA1957",12596,90,-0.277749999999999,722498.01115323
"CAPN13",10403,65,3.5711875,722504.120678037
"C1orf123",10014,30,-0.56075,722505.337623996
"NKX2-2",9742,55,-2.638625,722506.376799304
"INHA",11742,90,-1.156,722506.376799304
"FLJ13236",1917,122,1.00325,722506.859167236
"HDHD1A",2844,46,-0.715125,722507.947459797
"NUP54",8506,23,-0.986999999999999,722514.270587893
"SFMBT2",14448,94,-0.0483749999999996,722514.341159506
"CACNA1F",5924,117,0.437375,722517.186621985
"NUMB",9524,69,-0.1345,722517.995328079
"OR10K2",10261,43,-0.221,722518.38626178
"CCDC109A",13295,89,-0.0476249999999993,722518.776799304
"LOC388419",2767,117,0.4565,722520.865309634
"CCBL1",6200,37,-1.65025,722527.114372213
"GH1",6394,20,-0.0795,722528.393226788
"ZNF14",12647,79,1.011125,722528.547291407
"ADCY9",2124,92,0.5816875,722530.466696446
"AZI1",6470,44,-0.4331875,722533.764650941
"CLECL1",3931,20,-0.131249999999999,722534.652522287
"C12orf64",5727,125,0.336625,722535.542324853
"TDH",1419,56,-2.00341666666666,722536.125212986
"PLOD3",5937,122,-0.59825,722536.145773912
"USP51",13540,22,-0.689500000000001,722536.145773912
"SPANXN3",4321,87,0.37575,722538.695463688
"HS3ST4",15090,116,-0.944700000000001,722538.787309893
"LGI4",2402,56,0.4058125,722540.31792781
"BLR1",4706,90,0.47125,722541.193423324
"HOXB3",7865,29,-0.676,722543.161399982
"NKAPL",4086,76,1.54625,722545.967100598
"RGS13",5112,21,0.359433333333335,722546.510069145
"TMEM139",2214,80,1.256875,722549.586986301
"IKBKG",6854,20,-0.71275,722549.878435529
"ZNF642",1756,68,0.572375,722550.912152111
"EFHD1",12088,26,2.03008333333334,722552.61048033
"STH",491,83,1.2385,722554.35691625
"PLXNC1",12152,119,1.31725,722555.358741658
"RGN",13043,61,-2.50325,722555.609220486
"ZNF711",6792,26,-2.5989375,722557.169968388
"NUP50",1521,103,0.234285714285714,722557.251765295
"NKAP",11245,117,-0.206999999999999,722557.860928223
"GRM1",2636,25,0.0690833333333328,722557.927236499
"TH1L",6635,25,-0.84575,722558.117513868
"SNN",6811,88,0.612625000000002,722561.159925364
"CDC7",5979,34,-2.28066666666667,722561.26545053
"BRD9",12486,21,-1.06475,722561.422977169
"POLR1A",4711,29,-0.66225,722561.498555345
"CLEC4A",15006,56,1.522,722561.844770602
"FUNDC1",12953,62,0.165625,722562.155298487
"LRP8",9425,52,-2.84483333333333,722563.818254938
"SIRT4",10035,49,-0.284875,722565.252815093
"TNFRSF21",5103,46,-1.0771875,722568.676346039
"NRN1",13612,49,-2.59375,722568.945531157
"SERPINB4",12603,115,-3.27225,722569.548936579
"C16orf54",10903,119,0.53675,722573.41787852
"RMND5B",124,31,0.222208333333333,722573.812165459
"ASB7",6425,96,0.137583333333334,722574.680856164
"LIME1",8283,109,-0.7115,722580.283799651
"MYOM3",4285,59,-1.523,722580.419770427
"STT3A",14092,114,0.601125,722580.83393415
"EDG5",2103,57,0.25725,722582.629333696
"CCT6A",9799,39,-1.2265,722584.286388602
"OR10H5",9437,112,0.53875,722584.590149606
"C6orf89",9335,109,0.414222222222223,722588.875318251
"UBE1DC1",8167,43,-1.069,722591.096549207
"DUOXA1",3613,94,1.07825,722592.575898681
